Date,Close,High,Low,Open,Volume
2025-10-28,127.72000122070312,129.99000549316406,127.30999755859375,128.10000610351562,421863
2025-10-29,129.27000427246094,129.9499969482422,127.75,128.39999389648438,489691
2025-10-30,132.61000061035156,134.02000427246094,129.02999877929688,129.39999389648438,1103107
2025-10-31,129.6300048828125,133.8300018310547,129.3000030517578,133.0,643483
2025-11-03,131.83999633789062,132.6999969482422,129.24000549316406,129.69000244140625,555254
2025-11-04,130.10000610351562,131.91000366210938,129.55999755859375,131.91000366210938,284792
2025-11-06,126.47000122070312,130.7899932861328,125.41999816894531,130.7899932861328,631378
2025-11-07,127.23999786376953,128.58999633789062,124.6500015258789,126.4000015258789,378402
2025-11-10,125.08999633789062,127.31999969482422,124.51000213623047,125.9000015258789,380268
2025-11-11,123.36000061035156,125.80000305175781,122.86000061035156,125.08999633789062,467055
2025-11-12,129.07000732421875,129.8000030517578,123.36000061035156,123.36000061035156,684596
2025-11-13,126.37000274658203,131.0,125.8499984741211,129.5,711703
2025-11-14,121.47000122070312,123.37000274658203,118.0999984741211,121.4000015258789,1554546
2025-11-17,121.58999633789062,122.9000015258789,120.55000305175781,121.19999694824219,553355
2025-11-18,121.16000366210938,122.72000122070312,120.3499984741211,122.0,446817
2025-11-19,121.87999725341797,122.61000061035156,120.0999984741211,121.16000366210938,452474
2025-11-20,119.54000091552734,122.5999984741211,119.0,121.19999694824219,505508
2025-11-21,116.0,119.76000213623047,115.51000213623047,119.0,780062
2025-11-24,114.05999755859375,117.9000015258789,113.0,117.0,433054
2025-11-25,117.04000091552734,118.0999984741211,113.41000366210938,113.4800033569336,458710
2025-11-26,116.44999694824219,118.47000122070312,116.0,118.0,330539
2025-11-27,117.9000015258789,118.69000244140625,116.5,116.54000091552734,267080
2025-11-28,116.30999755859375,118.0999984741211,116.0999984741211,118.0199966430664,255398
2025-12-01,113.6500015258789,117.4000015258789,113.19999694824219,117.0,595196
2025-12-02,113.19000244140625,114.77999877929688,111.44000244140625,114.08999633789062,467239
2025-12-03,111.52999877929688,114.19999694824219,110.63999938964844,113.30999755859375,360312
2025-12-04,111.73999786376953,114.5,111.04000091552734,114.5,459796
2025-12-05,108.62000274658203,111.77999877929688,108.19999694824219,111.66999816894531,583361
2025-12-08,105.5999984741211,109.44999694824219,104.4000015258789,108.6500015258789,1161292
2025-12-09,107.30999755859375,108.9000015258789,102.69000244140625,105.18000030517578,1027080
2025-12-10,107.31999969482422,109.19000244140625,106.5,109.0,386406
2025-12-11,107.70999908447266,108.0199966430664,105.69999694824219,107.69999694824219,198942
2025-12-12,107.69999694824219,109.31999969482422,107.12999725341797,108.19000244140625,532554
2025-12-15,108.62000274658203,109.9000015258789,106.69000244140625,107.30999755859375,413130
2025-12-16,107.12000274658203,108.30999755859375,106.52999877929688,108.30999755859375,376138
2025-12-17,105.30000305175781,107.16000366210938,104.9000015258789,106.0999984741211,398025
2025-12-18,104.16999816894531,105.77999877929688,103.5,105.48999786376953,491893
2025-12-19,106.31999969482422,106.79000091552734,104.3499984741211,104.4000015258789,331521
2025-12-22,107.81999969482422,108.19999694824219,106.56999969482422,106.97000122070312,219757
2025-12-23,107.16000366210938,108.4000015258789,106.95999908447266,108.19999694824219,245224
2025-12-24,110.38999938964844,111.58999633789062,107.16000366210938,107.44999694824219,709773
2025-12-26,108.66999816894531,112.19999694824219,108.12999725341797,112.05000305175781,723144
2025-12-29,105.8499984741211,109.30000305175781,105.3499984741211,109.30000305175781,429334
2025-12-30,105.62999725341797,106.76000213623047,105.05000305175781,105.1500015258789,330529
2025-12-31,107.56999969482422,108.38999938964844,105.1500015258789,105.1500015258789,331704
2026-01-01,107.12000274658203,108.44999694824219,106.4000015258789,107.75,258028
2026-01-02,109.3499984741211,109.88999938964844,107.13999938964844,107.4000015258789,460578
2026-01-05,107.13999938964844,110.12000274658203,106.5199966430664,109.4000015258789,334076
2026-01-06,106.4800033569336,107.87999725341797,105.66000366210938,107.5,320687
2026-01-07,106.54000091552734,106.88999938964844,105.69999694824219,106.4800033569336,224372
2026-01-08,104.31999969482422,107.0,103.80999755859375,106.25,408485
2026-01-09,101.33999633789062,104.9000015258789,101.0,104.01000213623047,804518
2026-01-12,101.98999786376953,102.9800033569336,100.0,100.69999694824219,559481
2026-01-13,101.23999786376953,104.0999984741211,100.9000015258789,101.98999786376953,361337
2026-01-14,100.72000122070312,101.55000305175781,100.19999694824219,101.01000213623047,347614
2026-01-15,100.72000122070312,100.72000122070312,100.72000122070312,100.72000122070312,0
2026-01-16,98.7300033569336,101.72000122070312,98.05000305175781,101.72000122070312,819987
2026-01-19,97.2699966430664,98.93000030517578,97.0,98.0999984741211,395312
2026-01-20,94.9000015258789,98.38999938964844,94.30000305175781,97.22000122070312,782328
2026-01-21,90.83999633789062,96.0,90.19999694824219,94.9000015258789,1192279
2026-01-22,91.9000015258789,94.47000122070312,91.5,91.98999786376953,628307
2026-01-23,89.91000366210938,93.23999786376953,89.51000213623047,92.63999938964844,540408
2026-01-27,87.16999816894531,91.01000213623047,86.1500015258789,91.0,906550
2026-01-28,89.16999816894531,90.69999694824219,87.19999694824219,87.55000305175781,985076
2026-01-29,87.11000061035156,90.2300033569336,86.06999969482422,89.9000015258789,611501
2026-01-30,89.06999969482422,90.5,86.1500015258789,87.11000061035156,586644
2026-02-02,86.63999938964844,87.30000305175781,83.5,86.86000061035156,595888
2026-02-03,91.31999969482422,91.80000305175781,88.05999755859375,88.75,624036
2026-02-04,93.88999938964844,94.5,90.5,91.30000305175781,384542
2026-02-05,88.9800033569336,93.22000122070312,87.54000091552734,92.0,954636
2026-02-06,86.22000122070312,87.98999786376953,85.0,87.05000305175781,653709
2026-02-09,93.37000274658203,94.0,86.11000061035156,87.91000366210938,958482
2026-02-10,96.08999633789062,97.66000366210938,93.5,93.97000122070312,782632
2026-02-11,87.38999938964844,90.0,84.8499984741211,90.0,2656797
2026-02-12,87.69999694824219,89.05999755859375,87.02999877929688,87.94999694824219,817313
2026-02-13,82.16000366210938,87.91000366210938,81.5,86.51000213623047,1509469
2026-02-16,81.80999755859375,83.16000366210938,81.37999725341797,82.19999694824219,780749
2026-02-17,83.37000274658203,83.94999694824219,81.83000183105469,81.9000015258789,491605
2026-02-18,84.5199966430664,84.91000366210938,83.37000274658203,83.37000274658203,420800
2026-02-19,84.44000244140625,87.61000061035156,84.12000274658203,84.4000015258789,936971
2026-02-20,82.33999633789062,85.51000213623047,81.61000061035156,84.94999694824219,775729
2026-02-23,82.30000305175781,83.83999633789062,82.01000213623047,83.0,430665
2026-02-24,79.8499984741211,82.48999786376953,79.0,82.2699966430664,672764
2026-02-25,79.45999908447266,80.87999725341797,78.51000213623047,80.0,945853
2026-02-26,81.19000244140625,82.69999694824219,79.44000244140625,79.44999694824219,951540
2026-02-27,80.43000030517578,80.98999786376953,79.66000366210938,80.5999984741211,519328
2026-03-02,78.91000366210938,79.56999969482422,76.69999694824219,77.5,763606
2026-03-04,77.9800033569336,79.69999694824219,77.0,77.0,549715
2026-03-05,76.48999786376953,79.66000366210938,75.25,78.0999984741211,924670
2026-03-06,78.97000122070312,81.5,76.12000274658203,76.5,2153040
2026-03-09,75.56999969482422,78.25,74.86000061035156,78.0999984741211,719765
2026-03-10,76.55000305175781,77.05999755859375,75.05000305175781,76.38999938964844,766724
2026-03-11,76.7300033569336,79.75,75.80000305175781,76.9800033569336,1362065
2026-03-12,76.72000122070312,78.05999755859375,74.69999694824219,75.94999694824219,799023
2026-03-13,74.4800033569336,77.05000305175781,74.0,76.0,551512
2026-03-16,71.86000061035156,74.4800033569336,70.5,74.4800033569336,1056752
2026-03-17,72.06999969482422,74.0999984741211,71.62999725341797,71.8499984741211,604352
2026-03-18,74.66999816894531,75.5,72.37999725341797,72.79000091552734,1384727
2026-03-19,71.41000366210938,74.27999877929688,71.0,73.91000366210938,796908
2026-03-20,74.66000366210938,77.5,71.47000122070312,71.47000122070312,1607068
2026-03-23,70.08000183105469,74.5,69.80000305175781,74.5,998413
2026-03-24,70.83000183105469,72.04000091552734,69.22000122070312,72.04000091552734,1411245
2026-03-25,71.3499984741211,73.31999969482422,70.8499984741211,71.0,1829358
2026-03-27,67.1500015258789,71.0199966430664,66.7699966430664,71.0199966430664,2556492
2026-03-30,62.310001373291016,67.2699966430664,61.79999923706055,67.0999984741211,1735900
2026-04-01,69.13999938964844,69.5,64.0,64.5,930769
2026-04-02,69.5199966430664,70.20999908447266,65.69000244140625,67.19999694824219,710986
2026-04-06,70.68000030517578,71.69999694824219,67.83000183105469,69.9000015258789,716229
2026-04-07,71.22000122070312,73.88999938964844,70.98999786376953,70.98999786376953,556471
2026-04-08,76.45999908447266,76.80999755859375,73.22000122070312,75.45999908447266,909655
2026-04-09,75.80000305175781,79.5,75.18000030517578,78.0199966430664,838895
2026-04-10,81.73999786376953,84.0,76.13999938964844,76.41000366210938,3000206
2026-04-13,79.7699966430664,81.3499984741211,77.0,78.0,1367709
2026-04-15,83.06999969482422,83.75,81.9000015258789,81.9000015258789,893997
2026-04-16,84.36000061035156,85.4000015258789,82.19999694824219,84.11000061035156,1272009
2026-04-17,86.30000305175781,87.1500015258789,84.69999694824219,85.44999694824219,1287307
2026-04-20,86.16999816894531,90.0,84.4000015258789,88.76000213623047,1665933
2026-04-21,86.47000122070312,87.88999938964844,86.16999816894531,87.77999877929688,580215
2026-04-22,95.87000274658203,97.9000015258789,85.80000305175781,86.30000305175781,6914353
2026-04-23,94.08999633789062,98.4000015258789,93.68000030517578,96.36000061035156,1433080
2026-04-24,89.56999969482422,94.94999694824219,88.70999908447266,94.69999694824219,1076121
2026-04-27,91.16000366210938,92.06999969482422,89.6500015258789,90.0,659519
2026-04-28,89.47000122070312,91.18000030517578,89.0999984741211,90.98999786376953,474858
2026-04-29,88.83000183105469,92.5,88.33999633789062,90.13999938964844,729714
2026-04-30,87.1500015258789,89.5,85.75,88.94999694824219,762041
2026-05-01,87.1500015258789,87.1500015258789,87.1500015258789,87.1500015258789,0
2026-05-04,86.51000213623047,88.47000122070312,86.0,87.5,493530
2026-05-05,86.4800033569336,87.30000305175781,85.72000122070312,86.0,523963
